The John Steptoe Shaper Company	2951 Colerain avenue	Cincinnati	OH
The John Van Range Company	Southwest corner Fifth street and Broadway	Cincinnati	OH
The Johns-Pratt Company	555 Capitol avenue	Hartford	CT
The Johnston Glass Company		Hartford City	IN
The Jones Electrical Company	62 Vesey street	New York	NY
The Joseph Schneible Company	128 Mott street	New York	NY
The Joyce Cridland Company	329 Linden avenue	Dayton	OH
The Judson Governor Company		Rochester	NY
The Kamm & Schellinger Brewing Company		Mishawaka	IN
The Kargee Furniture Company		Evansville	IN
The Kelly & Jones Company		Park Row building	NY
The Kelly-Springfield Road Roller Company		Springfield	OH
The Kendrick Promotion Company	720-736 Exchange building	Denver	CO
The Kennedy Valve Manufacturing Company	57 Beekman street	New York	NY
The Kennesaw Marble Company		Marietta	GA
The Keystone Plaster Company		Chester	PA
The Keystone Watch Case Company		Philadelphia	PA
The Kier Fire Brick Company	341 Sixth avenue	Pittsburgh	PA
The Kilboume & Jacobs Manufacturing Company		Columbus	OH
The Kinnear & Gager Company		Columbus	OH
The Kinnear Manufacturing Company		Columbus	OH
The Kirk-Latty Manufacturing Company	Malcolm street	Cleveland	OH
The Klein-Logan Company	South Thirteenth street	Pittsburg	PA
The Knoxville Iron Company		Knoxville	TN
The Konrad Schreier Company		Sheboygan	WI
The Krippendorf-Dittmann Company	Sycamore and New streets	Cincinnati	OH
The L. & I. J. White Company	Perry and Columbia streets	Buffalo	NY
The L. S. Starrett Company		Athol	MA
The Lamson & Sessions Company		Cleveland	OH
The Lancaster Cotton Mills		Lancaster	SC
The Lane Mills		New Orleans	LA
The Leon Godchaux Company Ltd		New Orleans	LA
The Lima Locomotive and Machine Company		Lima	OH
The Lincoln Waterproof Cloth Company		Bound Brook	NJ
The Lindner Shoe Company		Carlisle	PA
The Linen Thread Company	96 Franklin street	New York	NY
The Link-Belt Engineering Company	Nicetown	Philadelphia	PA
The Lippincott Glass Company		Alexandria	IN
The Liquid Carbonic Company	67 Wells street	Chicago	IL
The Lobdell Car Wheel Company		Wilmington	DE
The Lodge & Shipley Machine Tool Company	3055 Colerain avenue	Cincinnati	OH
The Long & Allstatter Company		Hamilton	OH
The Long Brothers Company	Third and Ontario streets	Philadelphia	PA
The Loomis & Hart Manufacturing Company		Chattanooga	TN
The Lord & Bushnell Company	Twenty-second street and Center avenue	Chicago	IL
The Lufkin Rule Company		Saginaw	MI
The Lukens Iron and Steel Company	620 South Peters street	New Orleans	LA
The Lunkenheimer Company		Cincinnati	OH
The M. C. Lilley & Company Inc		Columbus	OH
The M. Garland Company	Twenty-sixth and Water streets	Bay City	MI
The Macbeth Iron Company	57 West Center street	Cleveland	OH
The Macey Company		Grand Rapids	MI
The Mallinckrodt Chemical Works		St Louis	MO
The Maltine Company	Eighth avenue and Eighteenth street	Brooklyn	NY
The Marion Steam Shovel Company		Marion	OH
The Marring Iron and Steel Company		Ironton	OH
The Martin & William H. Nixon Paper Company	259 Drexel building	Philadelphia	PA
The Martin Carriage Works		York	PA
The Mason Regulator Company	158 Summer street	Boston	MA
The Matchless Metal Polish Company	69 Frankfort street	New York	NY
The McCollum Manufacturing Company		Hammond	IN
The McConway & Torley Company	Forty-eighth street and Allegheny Valley Railway	Pittsburgh	PA
The McRae & Roberts Company	227 Campbell avenue	Detroit	MI
The Meek Company		Coshocton	OH
The Meisel Manufacturing Company	Elk and Stone streets and Pine Grove avenue	Port Huron	MI
The Mergenthaler-Horton Basket Company		Paducah	KY
The Merrell Manufacturing Company	843 Curtis street	Toledo	OH
The Meyercord Company	Chamber of Commerce building	Chicago	IL
The Miami Cycle and Manufacturing Company		Middletown	OH
The Miami Powder Company	109 West Main street	Xenia	OH
The Michigan Lubricator Company	673 Beaubien street	Detroit	MI
The Michigan Stove Company	Jefferson avenue	Detroit	MI
The Midland Bridge Company	662 Gibraltar building	Kansas City	MO
The Midvale Steel Company	Blabon street	Philadelphia	PA
The Miller Du Brul & Peters Manufacturing Company	507 East Pearl street	Cincinnati	OH
The Miller Lock Company	4523 Tacony street	Philadelphia	PA
The Millville Manufacturing Company	626 Chestnut street	Philadelphia	PA
The Ml Werk Company	411 Poplar street	Cincinnati	OH
The Moore & White Company	Fifteenth street and Lehigh avenue	Philadelphia	PA
The Morawetx Company	343 Broadway	Milwaukee	WI
The More-Jonas Glass Company		Bridgeton	NJ
The Morgan Engineering Company		Alliance	OH
The Morrison Manufacturing Company		Fort Madison	IA
The Mosaic Tile Company		Zanesville	OH
The Mueller & Son Company	445-475 Canal street	Milwaukee	WI
The Munson Steamship Line	82-92 Beaver street	New York	NY
The N. K. Fairbank Company	143 Dearborn street	Chicago	IL
The National and Providence Worsted Mills	166 Valley street	Providence	RI
The National Lock Washer Company	65 Johnson street	Newark	NJ
The National Malleable Castings Company	7706 Platt avenue S. E.	Cleveland	OH
The National Pipe Bending Company	179 Lloyd street	New Haven	CT
The National Sugar Refining Company of New Jersey	109 Wall street	New York	NY
The National Tile Company		Anderson	IN
The National-Acme Manufacturing Company	Stanton and Judson streets	Cleveland	OH
The New Britain Machine Company		New Britain	CT
The New Departure Manufacturing Company		Bristol	CT
The New England Knitting Company		Winsted	CT
The New England Watch Company		Waterbury	CT
The New Era Manufacturing Company		Kalamazoo	MI
The New Haven Carriage Company		New Haven	CT
The New Home Sewing Machine Company		Orange	MA
The New Jersey Wire Cloth Company		Trenton	NJ
The New York Mills		Oneida	NY
The Newark Machine Company		Newark	OH
The Newton-Rotherick Manufacturing Company	334 Superior street	Toledo	OH
The Niagara Clip Company	37 Park street	New York	NY
The Niagara Falls Power Company	Buffalo avenue	Niagara Falls	NY
The Nicholson File Company		Providence	RI
The Nicola Building Company	Farmers' Bank building	Pittsburg	PA
The Nolde & Horst Company		Reading	PA
The Nollau & Wolff Manufacturing Company	35 Fullerton avenue	Chicago	IL
The Norris & Christian Stone and Lime Company		Marion	OH
The Norris Peters Company	458 Pennsylvania avenue	Washington	DC
The North Baltimore Bottle Glass Company		Terre Haute	IN
The North Electric Company	408 St Clair avenue Northwest	Cleveland	OH
The Northwestern Casket Company		Minneapolis	MN
The Northwestern Terra Cotta Company	1000 Clybourn avenue	Chicago	IL
The Norwalk Iron Works Company		South Norwalk	CT
The O'Brien Varnish Company		South Bend	IN
The O. & WV Thum Company		Grand Rapids	MI
The O. S. Kelly Company		Springfield	OH
The Ober Manufacturing Company		Chagrin Falls	OH
The Ohio Brass Company		Mansfield	OH
The Ohio Cultivator Company		Bellevue	OH
The Ohio Foundry Company		Steubenville	OH
The Ohio Suspender Company		Mansfield	OH
The Ohio Valley Pulley Works Inc		Maysville	KY
The Oliver Typewriter Company	Wabash avenue and Monroe street	Chicago	IL
The Onondaga Pottery Company	1856 West Fayette street	Syracuse	NY
The Orford Copper Company	43 Exchange place	New York	NY
The Otis Steel Company Ltd		Cleveland	OH
The Otto Gas Engine Works	Thirty-third and Walnut streets	Philadelphia	PA
The P. R. Mitchell Company	Spring Grove and Harrison avenues	Cincinnati	OH
The Pacific Lumber Company	Mission and New Montgomery streets	San Francisco	CA
The Packard Company		Fort Wayne	IN
The Palmers & DeMooy Foundry Company	Winter and Leonard streets	Cleveland	OH
The Paraffine Paint Company	24 Second street	San Francisco	CA
The Paragon Plaster Company	110-112 North Warren street	Syracuse	NY
The Parkersburg Chair Company		Parkersburg	WV
The Parkersburg Mill Company		Parkersburg	WV
The Parkesburg Iron Company		Parkesburg	PA
The Pattin Bros. Company	126-128 Second street	Marietta	OH
The Peck	Stow & Wilcox Company	Southington	CT
The Peck Brothers & Company		New Haven	CT
The Pelton Water Wheel Company	125 Main street	San Francisco	CA
The Pennsylvania Steel Company	Girard building	Philadelphia	PA
The Perkins Campbell Company	622 to 626 Broadway	Cincinnati	OH
The Perkins Oil Company		Memphis	TN
The Peruna Drug Manufacturing Company		Columbus	OH
The Petroleum Iron Works Company		Washington	PA
The Pettebone-Cataract Paper Company		Niagara Falls	NY
The Pfau Manufacturing Company	530-538 Reading road	Cincinnati	OH
The Philadelphia Lawn Mower Company	3101 Chestnut street	Philadelphia	PA
The Philip Carey Manufacturing Company		Lockland	OH
The Phoenix Glass Company	15 Murray street	New York	NY
The Phoenix Horse Shoe Company		Poughkeepsie	NY
The Phosphor-Bronze Smelting Company Ltd	2200 Washington avenue	Philadelphia	PA
The Pike Manufacturing Company		Pike	NH
The Pingree Company	102-106 Jefferson avenue	Detroit	MI
The Pioneer Pole and Shaft Company		Piqua	OH
The Piqua Handle and Manufacturing Company		Piqua	OH
The Pittsburgh Reduction Company	1504 Park building	Pittsburg	PA
The Platt Bros. & Company	41 Brown street	Waterbury	CT
The Platt Iron Works Company		Dayton	OH
The Plume & Atwood Manufacturing Company	29 Murray street	New York	NY
The Portland Company	58 Fore street	Portland	ME
The Portsmouth Stove and Range Company		Portsmouth	OH
The Postum Cereal Company Ltd		Battle Creek	MI
The Procter & Gamble Company		Cincinnati	OH
The Progressive Manufacturing Company		Torrington	CT
The Puget Sound Iron and Steel Works		Tacoma	WA
The Pullman Company		Chicago	IL
The Pusey & Jones Company		Wilmington	DE
The R. & WV Jenkinson Company	Liberty and Twelfth streets	Pittsburg	PA
The R. H. Smith Manufacturing Company		Springfield	MA
The R. Neumann Hardware Company	9-17 St Francis street	Newark	NJ
The Railroad Supply Company	Adams and Dearborn streets	Chicago	IL
The Railway Steel-Spring Company	71 Broadway	New York	NY
The Read & Lovatt Manufacturing Company	445 Broome street	New York	NY
The Reeves Brothers Company		Alliance	OH
The Republican Publishing Company		Hamilton	OH
The Reuhl Moulding Manufacturing Company	1022 West Eighth street	Cincinnati	OH
The Reynolds & Reynolds Company		Dayton	OH
The Riverside Foundry Company	26 Carter street	Cleveland	OH
The Robert Mitchell Furniture Company	626 Race street	Cincinnati	OH
The Robinson Clay Product Company		Akron	OH
The Rockwood Manufacturing Company	1801 English avenue	Indianapolis	IN
The Roessler & Hasslacher Chemical Company	100 William street	New York	NY
The Roseville Pottery Company		Zanesville	OH
The Russel Wheel and Foundry Company	Chene street and Belt Line railroad	Detroit	MI
The Russell & Erwin Manufacturing Company		New Britain	CT
The Russell Company	50 State street	Boston	MA
The S. Freeman & Sons Manufacturing Company		Racine	WI
The S. H. Howe Shoe Company	183 Essex street	Boston	MA
The S. Jarvis Adams Company	Etna and Fourteenth streets	Pittsburg	PA
The S. N. & C. Russell Manufacturing Company		Pittsfield	MA
The S. S. Wenzell Machine Company	439 North Twelfth street	Philadelphia	PA
The S. S. White Dental Manufacturing Company	Twelfth and Chestnut streets	Philadelphia	PA
The S. WV Little Coal Company		Evansville	IN
The Saalfield Publishing Company		Akron	OH
The Safety Emery Wheel Company		Springfield	OH
The Salem Iron Company		Pittsburg	PA
The Salt's Textile Manufacturing Company	96 Spring street	New York	NY
The Samuel C. Tatum Company Water	John and Front streets	Cincinnati	OH
The Samuel Cupples Wooden Ware Company		St Louis	MO
The Sandy Hill Iron and Brass Works		Sandy Hill	NY
The Sauquoit Silk Manufacturing Company	4015 Clarissa street	Philadelphia	PA
The Schlichter Jute Cordage Company	20 North Front street	Philadelphia	PA
The Scranton Forging Company		Scranton	PA
The Scranton Supply and Machinery Company	131 Wyoming avenue	Scranton	PA
The Sea Gull Specialty Company	509-515 East Lombard street	Baltimore	MD
The Seagrave Company		Columbus	OH
The Seneca Falls Manufacturing Company		Seneca Falls	NY
The Sessions Foundry Company		Bristol	CT
The Seybold Machine Company		Dayton	OH
The Sharpies Separator Company		West Chester	PA
The Shelby Electric Company		Shelby	OH
The Sherwin-Williams Company	 104 Canal street	Cleveland	OH
The Sibley Manufacturing Company		Augusta	GA
The Sigourney Tool Company		Hartford	CT
The Silver Manufacturing Company		Salem	OH
The Simmons Manufacturing Company	192 Michigan avenue	Chicago	IL
The Simplex Electrical Company	State street	Boston	MA
The Sinclair Scott Company	Wells and Patapsco streets	Baltimore	MD
The Sinker-Davis Company	230 South Missouri street	Indianapolis	IN
The Skenandoa Cotton Company	Broad and Milgate streets	Utica	NY
The Smith & Egge Manufacturing Company		Bridgeport	CT
The Smith Premier Typewriter Company. Home office		Syracuse	NY
The Snider Hughes Company	Sheridan street and Erie railway	Cleveland	OH
The Southern Cotton Oil Company	24 Broad street	New York	NY
The Southwark Mills Company	Eighth and Tasker streets	Philadelphia	PA
The Split Rock Lumber Company		Duluth	MN
The St Louis and Big Muddy Coal Company		Carbondale	IL
The Standard Company	810 Railway Exchange building	Chicago	IL
The Standard Dry Kiln Company	629 South Penn street	Indianapolis	IN
The Standard Optical Company		Geneva	NY
The Standard Paint Company	100 William street	New York	NY
The Standard Pottery Company		East Liverpool	OH
The Standard Railway Equipment Company	423 Bank of Commerce building	St Louis	MO
The Standard Rivet Company	41 Lincoln street	Boston	MA
The Standard Scale and Supply Company	243-245 Water street	Pittsburg	 PA
The Standard Steel Works	Harrison building	Philadelphia	PA
The Standard Tool Company	1260 Central avenue	Cleveland	OH
The Standard Welding Company	35 Cone street	Cleveland	OH
The Stanley Works		New Britain	CT
The Star Brass Works		Kalamazoo	MI
The Star Drilling Machine Company	154 Washington street	Akron	OH
The Stearns & Foster Company. Main offices	120 East Canal street	Cincinnati	OH
The Sterling Company		Derby	CT
The Stetson Shoe Company		South Weymouth	MA
The Steubenville Pottery Company		Steubenville	OH
The Stomps-Burkhardt Company	229 East First street	Dayton	OH
The Stover Manufacturing Company		Freeport	IL
The Streator Clay Manufacturing Company		Streator	IL
The Strobridge Lithographing Company	128 West Canal street	Cincinnati	OH
The Struthers Furnace Company	1106 Citizens' building	Cleveland	OH
The Sumter Telephone Manufacturing Company		Sumter	SC
The T. B. Laycock Manufacturing Company	Tenth street and Canal	Indianapolis	IN
The T. Wilce Company	Twenty-second and Throop streets	Chicago	IL
The Taplin Manufacturing Company	65 Arch street	New Britain	CT
The Taylor & Boggis Foundry Company	523 Seneca street	Cleveland	OH
The Tea Tray Company of Newark		Newark	NJ
The Thomas Laughlin Company	151 Fore street	Portland	ME
The Thompson & Norris Company	Prince and Concord streets	Brooklyn	NY
The Titusville Iron Company		Titusville	PA
The Todd Manufacturing Company		New Albany	IN
The Toledo Cooker Company	1336-1342 West Bancroft street	Toledo	OH
The Toledo Metal Furniture Company. 25 South Huron street		Toledo	OH
The Tradesman Publishing Company		Chattanooga	TN
The Transue & Williams Company		Alliance	OH
The Traut & Hine Manufacturing Company		New Britain	CT
The Trenton Potteries Company		Trenton	NJ
The Triumph Electric Company		Cincinnati	OH
The Troy Carriage Sun Shade Company		Troy	OH
The Troy Wagon Works Company		Troy	OH
The Udell Works		Indianapolis	IN
The Union Bag and Paper Company	17 Battery place	New York	NY
The Union City Carriage Manufacturing Company		Union City	IN
The Union Rolling Mill Company	Aetna street	Cleveland	OH
The Union Stove Works Inc	70 Beekman street	New York	NY
The United Gas Improvement Company	Broad and Arch streets	Philadelphia	PA
The United States Bung Manufacturing Company	50 South Second street	Brooklyn	NY
The United States Playing Card Company		Cincinnati	OH
The United States Printing Company	Sixth and Lock streets	Cincinnati	OH
The United Zinc and Chemical Company		Kansas City	MO
The University Press John Wilson & Son Inc		Cambridge	MA
The Upson Nut Company 		Cleveland	OH
The Vajen-Bader Company Inc		Richmond	IN
The Van Dorn & Dutton Company	1796 East Madison avenue	Cleveland	OH
The Van Dorn Iron Works Company		Cleveland	OH
The Variety Iron Works Company		Cleveland	OH
The Virginia and Pittsburgh Coal and Coke Company		Fairmont	WV
The Von Behren Manufacturing Company		Evansville	IN
The Vulcan Iron Works		Seattle	WA
The Vulcan Iron Works Company	916 Summit street	Toledo	OH
The Vulcan Plow Company		Evansville	IN
The Wadsworth Watch Case Company		Dayton	KY
The Wallace Barnes Company	18 Main street	Bristol	CT
The Walter M. Lowney Company	447 Commercial street	Boston	MA
The Warner & Swasey Company	55 East Prospect street	Cleveland	OH
The Washington Water Power Company		Spokane	WA
The Waterbury Farrel Foundry and Machine Company		Waterbury	CT
The Watson Machine Company		Paterson	NJ
The Watson-Stillman Company	25 Dey street	New York	NY
The Watt Mining Car Wheel Company		Barnesville	OH
The Wehrle Company		Newark	OH
The Weis & Lesh Manufacturing Company		Muncie	 IN
The Weis Manufacturing Company		Monroe	MI
The Welch Grape Juice Company		Westfield	NY
The Werner Company		Akron	OH
The Western Chemical Manufacturing Company		Denver	CO
The Western Shade Cloth Company	Twenty-first and Jefferson streets	Chicago	IL
The Westinghouse Air Brake Company		Pittsburg	PA
The Westinghouse Machine Company		East Pittsburg	PA
The Wheeler Osgood Company		Tacoma	WA
The Wheeling Potteries Company		Wheeling	WV
The White Enamel Refrigerator Company	 University Hamline and Albert avenues	St Paul	MN
The White Mountain Freezer Company		Nashua	NH
The Whitehall Portland Cement Company	1722 Land Title building	Philadelphia	PA
The Whitin Machine Works		Whitinsville	MA
The Whitlock Coil Pipe Company		Hartford	CT
The Whitney Manufacturing Company		Hartford	CT
The Whittelsey Paper Company 	116 Nassau street 	New York	NY
The Wiard Plow Company		Batavia	NY
The Will & Baumer Company		Syracuse	NY
The William Cramp & Sons’ Ship and Engine Building Company	Beach and Ball streets	Philadelphia	PA
The William Powell Company	2525 Spring Grove avenue	Cincinnati	OH
The William Strange Company	98 Prince street	New York	NY
The Williams Brothers Company	Grand River and Humboldt avenues	Detroit	MI
The Winkle Terra Cotta Company	502 Century building	St Louis	MO
The Wolf Brothers and Company	412-418 West Seventh street	Cincinnati	OH
The Wolf Company		Chambersburg	PA
The WV H. Kiblinger Company		Auburn	IN
The WV H. Mullins Company		Salem	OH
The WV J. Clark Company		Salem	OH
The WV J. McCahan Sugar Refining Company	Front and Chestnut streets	Philadelphia	PA
The WV O. Hickok Manufacturing Company		Harrishurg	PA
The WV P. Davis Machine Company	130 Mill street	Rochester	NY
The WV S. Tyler Company	1140 St Clair street	Cleveland	OH
The Yale & Towne Manufacturing Company	9 Murray street	New York	NY
The Yale Brewing Company Incorporated	Ferry and River streets	New Haven	CT
The Youngstown Sheet and Tube Company		Youngstown	OH
The Youngstown Steel Company		Youngstown	OH
The Zwick & Greenwald Wheel Company	corner Huffman and Linden avenues	Dayton	OH
The “Long-Arm” System Company	Lake and Wason streets	Cleveland	OH
Theodore WV Foster & Bro. Company	100 Richmond street	Providence	RI
Thilmany Pulp and Paper Company		Kaukauna	WI
Thomas	Fordyce Manufacturing Company	Little Rock	AR
Thomas Devlin Manufacturing Company	Lehigh avenue and Third street	Philadelphia	PA
Thomas G. Plant Company	Center and Bickford streets	Boston	MA
Thomas H. Dallett Company	York street and Sedgley avenue	Philadelphia	PA
Thomas Henry Smith		Jamestown	NY
Thomas Kitson & Son		Stroudsburg	PA
Thomas L. Leedom Company		Bristol	PA
Thomas Maddock's Sons Company		Trenton	NJ
Thomas Mills & Brother Inc	1301-1309 North Eighth street	Philadelphia	PA
Thomas Potter Sons & Company Inc	522 Arch street	Philadelphia	PA
Thomas Stationery Manufacturing Company		Springfield	OH
Thomson Meter Company	79 Washington street	Brooklyn	NY
Thomton-Levey Company	44 South Pennsylvania street	Indianapolis	IN
Thos. B. Jeffery & Company		Kenosha	WI
Tibbs Hutchings & Company	corner Fifth and Wacouta streets	St Paul	MN
Tide Water Oil Company	n Broadway	New York	NY
Tilton & Cook Company		Leominster	MA
Tim & Company Inc		Troy	NY
Tippett & Wood		Phillipsburg	NJ
Tompkins Brothers Company	foot of Cypress street	Troy	NY
Tonawanda Iron and Steel Company		North Tonawanda	NY
Tootle	Wheeler & Motter Mercantile Company	St Joseph	MO
Torrey Roller Bushing Works		Bath	ME
Tower & Lyon Company	95 Chambers street	New York	NY
Townsend Grace Company	209 and 211 West Fayette street	Baltimore	MD
Travers Brothers Company	41 Worth street	New York	NY
Tremont and Suffolk Mills	70 Kilby street	Boston	MA
Trent Tile Company		Trenton	NJ
Trenton Oil Cloth and Linoleum Company		Trenton	NJ
Trenton Watch Company		Trenton	NJ
Trevor Manufacturing Company		Lockport	NY
Tribune Job Printing Company	211 Globe building	Minneapolis	MN
Trimont Manufacturing Company		Roxbury	MA
Trinity Cotton Oil Company	Belview and South Austin streets	Dallas	TX
Trinity River Lumber Company		Houston	TX
Troy Blanket Mills		Troy	NH
Troy Nickel Works and Albany Foundry Company		Albany	NY
Trump Brothers Machine Company		Wilmington	DE
Truscott Boat Manufacturing Company		St Joseph	MI
Tubbs Cordage Company		San Francisco	CA
Tubular Rivet and Stud Company	87 Lincoln street	Boston	MA
Twentieth Century Manufacturing Company	19 Warren street	New York	NY
Tyer Rubber Company		Andover	MA
Underwood Typewriter Company	241 Broadway	New York	NY
Union Carbide Company	157 Michigan avenue	Chicago	IL
Union Cooperage Company	Second and Penrose streets	St Louis	MO
Union Drawn Steel Company		Beaver Falls	PA
Union Drop Forge Company	64-76 East Ohio street	Chicago	IL
Union Gas Engine Company	240 First street	San Francisco	CA
Union Iron Works		Decatur	IL
Union Iron Works		Spokane	WA
Union Lumber Company	Crocker building	San Francisco	CA
Union Malleable Iron Company		East Moline	IL
Union Petroleum Company	135 South Second street	Philadelphia	PA
Union Steam Pump Company		Battle Creek	MI
Union Steel Casting Company	Sixty-first street	Pittsburg	PA
Union Typewriter Company	15 Exchange place	Jersey City	NJ
Union Wadding Company		Pawtucket	RI
United and Globe Rubber Manufacturing Companies		Trenton	NJ
United Box Board and Paper Company	111 Broadway	New York	NY
United Engineering and Foundry Company	Farmers' Bank building	Pittsburg	PA
United Indurated Fibre Company of New Jersey		Lockport	NY
United Oil and Refining Company	16 State Street	Boston	MA
United Shirt and Collar Company		Troy	NY
United States Clothes Pin Company	73 Main street	Montpelier	VT
United States Cotton Duck Corporation		Baltimore	MD
United States Glass Company		Pittsburg	PA
United States Gypsum Company	200 Monroe street	Chicago	IL
United States Head-Light Company	Dart and Letchworth streets	Buffalo	NY
United States Heater Company	251 Campbell avenue	Detroit	MI
United States Reduction and Refining Company		Colorado Springs	CO
United States Smelting Company	Dooly block	Salt Lake City	UT
United States Whip Company		Westfield	MA
Unity Cotton Mills		La Grange	GA
Universal Adding Machine Company	3807-3817 Laclede avenue	St Louis	MO
Universal Caster and Foundry Company 1170 Broadway	corner Twenty-eighth street	New York	NY
Utah Light and Railway Company		Salt Lake City	UT
Utica Cement Manufacturing Company		Utica	IL
Utica Hydraulic Cement Company		Utica	IL
Utica Steam and Mohawk Valley Cotton Mills		Utica	NY
Utz & Dunn	37 Canal street	Rochester	NY
Valentine & Company 	257 Broadway	New York	NY
Van Allens & Boughton	17 Rose street	New York	NY
Van Camp Packing Company		Indianapolis	IN
Van Zandt Jacobs & Company		Troy	NY
Vaughan & Bushnell Manufacturing Company	885 Carroll avenue	Chicago	IL
Velie Carriage Company		Moline	IL
Vermont Farm Machine Company		Bellows Falls	VT
Verona Tool Works	Murtland building	Pittsburg	PA
Victor Manufacturing Company		Greers	SC
Victor Talking Machine Company	Front and Cooper streets	Camden	NJ
Virginia-Carolina Chemical Company		Richmond	VA
Vitrified Wheel Company		Westfield	MA
Vogt Manufacturing and Coach Lace Company		Rochester	NY
Vulcan Iron Works	505 Mission street	San Francisco	CA
Vulcanite Portland Cement Company	Land Title building	Philadelphia	PA
Wabash Cabinet Company		Wabash	IN
Waite Thresher Company	61 Peck street	Providence	RI
Walden Knife Company		Walden	NY
Wallace & Company	160 Monroe street	New York	NY
Walter Coleman & Sons	308 South Water street	Providence	RI
Walter E. Hayward	93 Union street	Attleboro	MA
Walter H. Tuttle Company	216 Market street	Lynn	MA
Waltham Emery Wheel Company	115 Bacon street	Waltham	MA
Walworth Manufacturing Company	128 Federal street	Boston	MA
Wamsutta Mills		New Bedford	MA
Waring. Hat Manufacturing Company		Yonkers	NY
Warner Sugar Refining Company		Waukegan	IL
Warren Manufacturing Company		Warren	MD
Warren Manufacturing Company		Warren	RI
Warren Webster & Company		Camden	NJ
Warren-Ehret Company	1204 Land Title building	Philadelphia	PA
Warwood Tool Company		Wheeling	WV
Washburn-Crosby Company		Minneapolis	MN
Washington Brick Lime and Manufacturing Company	Washington and Pacific avenues	Spokane	WA
Washington Iron Works Company		Seattle	WA
Wason Manufacturing Company Wason avenue	(Brightwood)	Springfield	MA
Waterbury Brass Company		Waterbury	CT
Waterbury Clock Company of New York	10 Cortlandt street	New York	NY
Wayne Knitting Mills		Fort Wayne	IN
Weaver Organ and Piano Company		York	PA
Webster & Company	55 High street	Boston	MA
Webster Company		North Attleboro	MA
Webster Manufacturing Company	Station B	 Superior	WI
Weir & Craig Manufacturing Company	2439 Wallace street	Chicago	IL
Welch & Landregan		Lynn	MA
Wells Bros. Company		Greenfield	MA
Welsbach Company		Gloucester	NJ
Wendell & MacDuffie	26 Cortlandt street	New York	NY
Werner & Pfleiderer	1204 North Niagara street	Saginaw	MI
Wertheimer-Swarts Shoe Company	 Washington avenue	St Louis	MO
West Publishing Company	48 West Third street	St Paul	MN
West Virginia Pulp and Paper Company	309 Broadway	New York	NY
Westerman & Company		Lockport	NY
Western Cement Company	247 West Main street	Louisville	KY
Western Cottage Piano and Organ Company		Ottawa	IL
Western Gas Construction Company		Fort Wayne	IN
Western Sugar Refining Company	327 Market street	San Francisco	CA
Western Wheeled Scraper Company		Aurora	IL
Westinghouse Electric and Manufacturing Company		Pittsburg	PA
Westmoreland Coal Company	224 South Third street	Philadelphia	PA
Weston Electrical Instrument Company	Waverly Park	Newark	NJ
Weyerhaeuser Timber Company		Tacoma	WA
Wheeler & Dusenbury		Endeavor	PA
Wheeler & Wilson Manufacturing Company		Bridgeport	CT
Wheeling Mold and Foundry Company		Wheeling	WV
Wheeling Stamping Company		Wheeling	WV
Wheeling Steel and Iron Company		Wheeling	WV
Wheland Machine Works		Chattanooga	TN
Whitall-Tatum Company	46 Barclay street	New York	NY
Whitcomb-Blaisdell Machine Tool Company	134 Gold street	Worcester	MA
White Lily Washer Company		Davenport	IA
White Sewing Machine Company	300 Rose building	Cleveland	OH
Whitmore Manufacturing Company	28 Appleton street	Holyoke	MA
Whitney & Sloo Company Ltd	733-745 Tchoupitoulas street	New Orleans	LA
WhittemOre Brothers & Company	20-26 Albany street	Cambridge	MA
Wickes Brothers		Saginaw	MI
Wickwire Brothers		Cortland	NY
Wiebusch & Hilger Ltd 9 Murray street		New York	NY
Wilcox Crittenden & Company		Middletown	CT
Wilcox Manufacturing Company		Aurora	IL
Willamette Iron and Steel Works		Portland	OR
Willcox & Gibbs Sewing Machine Company	658 Broadway	New York	NY
William & Harvey Rowland Inc	Frankford	Philadelphia	PA
William A. Berkey Furniture Company		Grand Rapids	MI
William Barker Company		Troy	NY
William Carroll & Company	585 Broadway	New York	NY
William Chisholm & Sons	358 Case avenue	Cleveland	OH
William E. Hill & Company		Kalamazoo	MI
William F. Nye		New Bedford	MA
William Franzen & Son Incorporated	Lincoln avenue and Kinnickinnic river	Milwaukee	WI
William G. Johnston & Company	Penn avenue and Ninth street	Pittsburg	PA
William H. Grundy & Company	108 South Front street	Philadelphia	PA
William H. Haskell Manufacturing Company		Pawtucket	RI
William Harris & Son		Pittsburg	PA
William Loeb & Company	101 Sabin street	Providence	RI
William Mann Company	529 Market street	Philadelphia	PA
William R. Warner & Company	639 North Broad street	Philadelphia	PA
William Sellers & Company Inc	1600 Hamilton street	Philadelphia	PA
William Tonk & Bro. Inc 	452-456 Tenth avenue	New York	NY
William Vogel & Brothers	37 South Ninth street	Brooklyn	NY
William Wood & Company	Twenty-second and Spring Garden streets	Philadelphia	PA
Williams Clark & Company		Lynn	MA
Williams White & Company		Moline	IL
Wilson Snyder Manufacturing Company	Rose and Water streets	Pittsburg	PA
Winona Wagon Company		Winona	MN
Winship feoit & Company		Wakefield	MA
Wisconsin Bridge and Iron Company	Pabst building	Milwaukee	WI
Wisconsin Tissue Paper Company		Appleton	WI
Wm. A. Tottle & Company	120-124 Hanover street	Baltimore	MD
Wm. B. Mershon & Company		Saginaw	MI
Wm. Broadhead & Sons		Jamestown	NY
